loan_id,borrower_id,origination_date,maturity_date,product_type,region,sector,employment_type,age,gender,marital_status,education_level,monthly_income_npr,credit_score,loan_amount_npr,interest_rate_pct,term_months,collateral_type,pd,lgd,ead,expected_loss_npr,status,days_past_due,defaulted_flag,current_balance_npr,recovered_amount_npr,vintage,npa_flag,realized_loss_npr
L000758,B01003,2025-02-17,2028-02-17,home,Sudurpashchim,wholesale,self-employed,41,M,married,bachelor,91976,586,644454,7.5,36,property,0.4,0.3046,693624.26,84518.1,90_dpd,93,0,535601.56,0.0,2025-Q1,1,0.0
L000759,B01496,2025-09-02,2030-09-02,home,Koshi,wholesale,self-employed,29,M,married,bachelor,124562,670,920151,13.95,60,cash_deposit,0.3509,0.3336,970204.15,113584.6,closed,0,0,0.0,0.0,2025-Q3,0,0.0
L000760,B00171,2024-08-23,2026-08-23,home,Bagmati,construction,self-employed,22,F,single,master,116127,625,780945,11.22,24,property,0.4,0.3341,721499.83,96416.51,current,0,0,385530.82,0.0,2024-Q3,0,0.0
L000761,B00857,2021-04-09,2024-04-09,personal,Lumbini,retail,salaried,53,M,married,bachelor,47510,554,175496,17.46,36,cash_deposit,0.4,0.2171,169098.44,14687.56,current,0,0,97564.98,0.0,2021-Q2,0,0.0
L000762,B01319,2022-01-11,2024-01-11,home,Bagmati,construction,agriculture,21,F,married,secondary,70053,538,758783,11.77,24,guarantee,0.4,0.4668,735639.8,137351.81,90_dpd,118,0,662878.24,0.0,2022-Q1,1,0.0
L000763,B00086,2026-06-07,2031-06-07,micro,Karnali,manufacturing,salaried,36,F,divorced,master,58697,607,60137,17.47,60,none,0.4,0.777,63658.11,19784.15,closed,0,0,0.0,0.0,2026-Q2,0,0.0
L000764,B00636,2022-09-26,2023-09-26,auto,Bagmati,services,agriculture,55,M,widowed,bachelor,38073,716,323052,13.53,12,guarantee,0.1217,0.4645,345664.84,19547.13,30_dpd,45,0,295556.87,0.0,2022-Q3,0,0.0
L000765,B00331,2022-01-12,2023-01-12,personal,Madhesh,health,salaried,68,M,single,secondary,48580,696,56819,17.87,12,cash_deposit,0.2918,0.2631,60985.36,4680.84,current,0,0,18907.56,0.0,2022-Q1,0,0.0
L000766,B00353,2021-06-24,2027-06-24,personal,Lumbini,construction,self-employed,24,M,married,bachelor,55430,667,66532,18.04,72,guarantee,0.4,0.4694,64983.89,12202.54,current,0,0,26044.62,0.0,2021-Q2,0,0.0
L000767,B00972,2023-07-07,2026-07-07,personal,Karnali,wholesale,salaried,33,F,single,bachelor,61869,573,70786,17.31,36,none,0.4,0.6463,67157.85,17362.76,current,0,0,33632.96,0.0,2023-Q3,0,0.0
L000768,B00919,2021-09-20,2025-09-20,SME,Madhesh,health,salaried,47,M,married,bachelor,96026,739,255617,16.87,48,property,0.0629,0.3002,261599.37,4939.62,90_dpd,117,0,162601.44,0.0,2021-Q3,1,0.0
L000769,B01004,2021-08-26,2025-08-26,SME,Karnali,services,business_owner,26,F,married,secondary,84905,774,554773,15.87,48,cash_deposit,0.0181,0.3218,513886.37,2996.33,30_dpd,54,0,276908.24,0.0,2021-Q3,0,0.0
L000770,B00422,2024-12-13,2029-12-13,personal,Karnali,health,self-employed,35,F,widowed,master,93557,664,60755,12.48,60,cash_deposit,0.4,0.3017,56853.77,6860.05,current,0,0,19105.2,0.0,2024-Q4,0,0.0
L000771,B01004,2021-12-13,2022-12-13,personal,Karnali,services,business_owner,26,F,married,secondary,84905,807,62491,13.6,12,none,0.0311,0.7732,59766.61,1439.24,30_dpd,55,0,8473.97,0.0,2021-Q4,0,0.0
L000772,B00630,2024-05-08,2025-05-08,SME,Madhesh,retail,salaried,65,M,single,secondary,88302,586,243263,13.92,12,property,0.4,0.5014,224048.19,44932.35,current,0,0,127220.08,0.0,2024-Q2,0,0.0
L000773,B00867,2024-03-26,2029-03-26,home,Lumbini,health,business_owner,37,F,married,bachelor,106672,637,555253,10.47,60,property,0.4,0.2781,571025.86,63510.91,30_dpd,40,0,389941.14,0.0,2024-Q1,0,0.0
L000774,B00855,2024-05-11,2027-05-11,micro,Koshi,agriculture,business_owner,54,M,married,bachelor,15000,667,62789,17.89,36,none,0.4,0.6719,62116.01,16693.99,current,0,0,22276.14,0.0,2024-Q2,0,0.0
L000775,B01611,2022-08-10,2024-02-10,personal,Gandaki,agriculture,salaried,38,F,married,secondary,64588,646,83433,16.58,18,none,0.4,0.5847,77005.76,18010.5,30_dpd,54,0,31786.81,0.0,2022-Q3,0,0.0
L000776,B00888,2026-06-11,2027-12-11,SME,Sudurpashchim,retail,salaried,24,M,married,primary,71227,693,1173976,11.78,18,property,0.2164,0.1986,1108660.46,47653.75,30_dpd,34,0,954337.77,0.0,2026-Q2,0,0.0
L000777,B00154,2024-09-09,2026-09-09,home,Sudurpashchim,retail,salaried,69,F,single,secondary,89511,714,1853128,9.82,24,property,0.1284,0.2845,1869087.68,68271.64,current,0,0,1178885.09,0.0,2024-Q3,0,0.0
L000778,B00054,2021-03-16,2026-03-16,personal,Madhesh,retail,business_owner,67,M,married,secondary,156833,645,67595,14.68,60,none,0.4,0.807,66061.06,21325.13,closed,0,0,0.0,0.0,2021-Q1,0,0.0
L000779,B01393,2023-09-07,2026-09-07,auto,Lumbini,services,salaried,50,M,single,secondary,54533,689,271170,13.26,36,vehicle,0.2971,0.3954,263419.72,30943.04,90_dpd,95,0,137080.03,0.0,2023-Q3,1,0.0
L000780,B00092,2023-01-07,2025-01-07,micro,Lumbini,retail,business_owner,45,M,single,bachelor,131360,632,98430,17.1,24,guarantee,0.4,0.5257,104982.56,22074.96,90_dpd,97,0,38536.27,0.0,2023-Q1,1,0.0
L000781,B01228,2023-03-11,2025-03-11,auto,Lumbini,agriculture,salaried,60,M,single,secondary,97260,606,506494,14.14,24,cash_deposit,0.4,0.4002,483922.21,77462.19,current,0,0,379360.92,0.0,2023-Q1,0,0.0
L000782,B00389,2021-09-27,2024-09-27,auto,Bagmati,wholesale,informal,42,F,married,secondary,44105,589,125611,13.08,36,guarantee,0.4,0.4502,126272.41,22741.2,30_dpd,39,0,125326.96,0.0,2021-Q3,0,0.0
L000783,B01123,2025-01-25,2026-01-25,auto,Gandaki,construction,self-employed,34,M,single,master,70322,607,238923,8.44,12,vehicle,0.4,0.4831,253950.46,49073.91,30_dpd,43,0,201356.11,0.0,2025-Q1,0,0.0
L000784,B00573,2023-03-02,2027-03-02,SME,Madhesh,manufacturing,business_owner,56,M,single,primary,93237,790,178265,15.89,48,vehicle,0.008,0.534,174765.19,745.36,current,0,0,95390.7,0.0,2023-Q1,0,0.0
L000785,B01711,2022-06-13,2023-12-13,personal,Karnali,services,self-employed,23,M,married,secondary,129152,709,42537,13.94,18,none,0.1763,0.7588,45423.32,6077.96,30_dpd,49,0,42295.79,0.0,2022-Q2,0,0.0
L000786,B00225,2023-02-13,2026-02-13,micro,Lumbini,retail,salaried,39,F,single,master,62381,732,54366,18.75,36,guarantee,0.1076,0.4347,58105.22,2718.71,30_dpd,59,0,37118.42,0.0,2023-Q1,0,0.0
L000787,B00631,2021-04-13,2022-04-13,personal,Bagmati,agriculture,informal,62,M,single,secondary,40515,642,62212,14.43,12,cash_deposit,0.4,0.3429,59301.59,8133.56,60_dpd,60,0,8748.47,0.0,2021-Q2,0,0.0
L000788,B00482,2023-09-24,2026-09-24,personal,Lumbini,construction,salaried,23,F,single,bachelor,56460,637,92912,17.36,36,guarantee,0.4,0.4578,86566.02,15851.0,60_dpd,70,0,54003.28,0.0,2023-Q3,0,0.0
L000789,B00052,2024-05-26,2027-05-26,micro,Sudurpashchim,wholesale,salaried,40,F,married,secondary,53689,684,84853,15.4,36,none,0.2946,0.6996,82544.1,17013.1,current,0,0,54416.07,0.0,2024-Q2,0,0.0
L000790,B01128,2023-04-12,2024-04-12,auto,Sudurpashchim,agriculture,business_owner,35,F,married,bachelor,70608,667,154267,11.55,12,cash_deposit,0.3709,0.4189,143792.95,22339.24,30_dpd,54,0,76924.47,0.0,2023-Q2,0,0.0
L000791,B00561,2022-06-22,2028-06-22,SME,Madhesh,manufacturing,self-employed,46,M,single,phd,109342,621,226410,12.84,72,property,0.4,0.2823,234928.77,26528.08,30_dpd,31,0,101609.04,0.0,2022-Q2,0,0.0
L000792,B00744,2022-06-17,2026-06-17,personal,Lumbini,construction,business_owner,48,F,single,master,149177,577,57857,17.62,48,none,0.4,0.706,58276.97,16456.33,current,0,0,22802.26,0.0,2022-Q2,0,0.0
L000793,B01037,2021-08-10,2025-08-10,personal,Lumbini,wholesale,salaried,65,F,single,secondary,93625,675,70335,15.45,48,guarantee,0.3487,0.587,69918.63,14310.13,closed,0,0,0.0,0.0,2021-Q3,0,0.0
L000794,B01015,2025-01-15,2029-01-15,home,Karnali,agriculture,self-employed,51,F,married,phd,35661,723,694943,14.94,48,property,0.1005,0.362,722617.32,26289.02,current,0,0,317562.97,0.0,2025-Q1,0,0.0
L000795,B01453,2026-05-03,2030-05-03,auto,Gandaki,construction,agriculture,65,M,single,secondary,52155,663,171409,10.82,48,vehicle,0.3982,0.392,178333.54,27839.7,current,0,0,134740.68,0.0,2026-Q2,0,0.0
L000796,B00592,2023-04-08,2026-04-08,SME,Lumbini,construction,salaried,69,M,married,phd,67366,713,183151,14.53,36,vehicle,0.1319,0.4269,185517.71,10442.04,current,0,0,77651.56,0.0,2023-Q2,0,0.0
L000797,B01415,2022-09-07,2025-09-07,auto,Bagmati,health,agriculture,45,M,single,secondary,57709,725,340935,12.53,36,vehicle,0.155,0.3846,318019.42,18959.19,closed,0,0,0.0,0.0,2022-Q3,0,0.0
L000798,B01642,2026-01-14,2029-01-14,SME,Bagmati,retail,self-employed,68,F,married,secondary,77208,673,492901,15.74,36,guarantee,0.3314,0.3723,525365.85,64809.08,current,0,0,498362.0,0.0,2026-Q1,0,0.0
L000799,B01356,2023-10-01,2028-10-01,auto,Lumbini,education,salaried,66,O,married,secondary,75361,682,73962,9.71,60,guarantee,0.2761,0.338,68469.09,6389.5,60_dpd,83,0,32671.04,0.0,2023-Q4,0,0.0
L000800,B01096,2025-05-05,2028-05-05,personal,Bagmati,construction,salaried,21,M,married,bachelor,23585,760,112443,13.12,36,cash_deposit,0.0614,0.287,116930.97,2059.91,current,0,0,71760.21,0.0,2025-Q2,0,0.0
L000801,B00947,2024-03-15,2025-03-15,personal,Bagmati,services,salaried,34,F,divorced,primary,77786,637,204085,16.4,12,none,0.4,0.8341,218465.53,72888.04,60_dpd,66,0,140285.01,0.0,2024-Q1,0,0.0
L000802,B00368,2022-01-31,2026-01-31,SME,Sudurpashchim,agriculture,agriculture,69,M,married,secondary,51846,643,1057765,15.23,48,guarantee,0.4,0.3793,1018116.85,154476.64,90_dpd,91,0,556504.68,0.0,2022-Q1,1,0.0
L000803,B01296,2022-04-28,2027-04-28,SME,Bagmati,education,salaried,39,M,divorced,secondary,52887,646,509817,13.73,60,vehicle,0.4,0.4374,520985.62,91158.47,90_dpd,105,0,439586.17,0.0,2022-Q2,1,0.0
L000804,B00021,2023-03-19,2028-03-19,SME,Karnali,retail,business_owner,50,M,single,secondary,178069,741,364261,12.38,60,guarantee,0.0591,0.4922,336309.85,9789.8,current,0,0,210525.73,0.0,2023-Q1,0,0.0
L000805,B01630,2021-02-10,2026-02-10,personal,Lumbini,construction,salaried,21,F,married,master,43173,780,28613,20.68,60,cash_deposit,0.0438,0.2807,29973.98,368.44,60_dpd,85,0,20152.1,0.0,2021-Q1,0,0.0
L000806,B00796,2023-01-21,2025-01-21,personal,Gandaki,education,informal,25,M,single,phd,53674,646,140172,14.11,24,guarantee,0.4,0.4961,136784.56,27144.56,current,0,0,44902.58,0.0,2023-Q1,0,0.0
L000807,B00079,2023-03-29,2026-03-29,home,Koshi,retail,salaried,68,M,single,master,53151,721,583110,9.95,36,property,0.1062,0.2217,573569.56,13507.76,current,0,0,220386.9,0.0,2023-Q1,0,0.0
L000808,B00901,2022-05-24,2023-11-24,personal,Sudurpashchim,construction,salaried,25,F,single,master,63434,741,143584,17.11,18,none,0.0891,0.7275,137858.79,8939.96,current,0,0,33737.23,0.0,2022-Q2,0,0.0
L000809,B00210,2025-03-13,2026-09-13,auto,Bagmati,wholesale,salaried,22,M,single,master,96024,646,412308,9.13,18,vehicle,0.4,0.4051,419342.29,67943.6,closed,0,0,0.0,0.0,2025-Q1,0,0.0
L000810,B01147,2024-08-30,2027-08-30,home,Koshi,health,self-employed,49,F,married,primary,120607,715,1088512,9.69,36,property,0.125,0.3343,1141398.92,47711.73,90_dpd,103,0,513004.26,0.0,2024-Q3,1,0.0
L000811,B01426,2021-12-13,2025-12-13,personal,Koshi,manufacturing,salaried,43,M,single,primary,85035,681,76571,14.08,48,guarantee,0.312,0.3601,80961.86,9096.84,current,0,0,76554.86,0.0,2021-Q4,0,0.0
L000812,B00352,2021-08-02,2023-02-02,micro,Madhesh,services,salaried,39,M,married,bachelor,75914,635,124724,22.32,18,none,0.4,0.7569,125269.42,37928.51,60_dpd,77,0,120532.6,0.0,2021-Q3,0,0.0
L000813,B00582,2024-06-03,2028-06-03,home,Bagmati,agriculture,agriculture,56,F,married,secondary,34996,754,384995,12.33,48,property,0.0387,0.3175,369262.95,4541.69,30_dpd,51,0,288174.35,0.0,2024-Q2,0,0.0
L000814,B00844,2026-02-01,2027-08-01,personal,Koshi,services,salaried,31,F,married,secondary,52491,802,100186,15.21,18,cash_deposit,0.0928,0.3765,103869.72,3630.16,current,0,0,34998.72,0.0,2026-Q1,0,0.0
L000815,B00990,2024-09-24,2026-09-24,home,Koshi,retail,business_owner,64,F,married,secondary,110260,715,778944,11.53,24,guarantee,0.125,0.4753,801850.55,47652.72,current,0,0,144742.23,0.0,2024-Q3,0,0.0
L000816,B00728,2025-03-14,2027-03-14,auto,Sudurpashchim,education,self-employed,31,M,married,primary,88048,589,1087256,10.4,24,vehicle,0.4,0.4641,1171420.1,217454.45,current,0,0,206048.87,0.0,2025-Q1,0,0.0
L000817,B00494,2026-03-05,2027-09-05,micro,Madhesh,retail,self-employed,50,F,married,bachelor,128966,703,31915,18.64,18,none,0.2003,0.7257,33745.99,4905.57,60_dpd,81,0,8564.68,0.0,2026-Q1,0,0.0
L000818,B01347,2025-12-03,2028-12-03,SME,Madhesh,wholesale,business_owner,48,F,married,primary,149004,660,448301,16.25,36,guarantee,0.4,0.4968,483836.89,96141.36,current,0,0,116762.51,0.0,2025-Q4,0,0.0
L000819,B00661,2022-10-05,2024-04-05,micro,Madhesh,wholesale,salaried,58,F,single,bachelor,62491,650,60975,17.37,18,none,0.4,0.8139,56863.77,18511.6,60_dpd,76,0,14056.01,0.0,2022-Q4,0,0.0
L000820,B01616,2022-02-06,2025-02-06,personal,Koshi,retail,salaried,66,O,married,bachelor,31689,639,141657,18.15,36,none,0.4,0.6277,151484.46,38034.36,current,0,0,100886.55,0.0,2022-Q1,0,0.0
L000821,B01268,2022-05-09,2026-05-09,personal,Bagmati,services,self-employed,26,M,married,secondary,45356,616,91066,14.49,48,none,0.4,0.7633,96281.48,29398.56,current,0,0,25223.5,0.0,2022-Q2,0,0.0
L000822,B00150,2022-05-04,2025-05-04,personal,Lumbini,education,self-employed,62,M,married,master,109348,669,25000,15.65,36,none,0.3875,0.7666,25245.01,7499.19,closed,0,0,0.0,0.0,2022-Q2,0,0.0
L000823,B00449,2021-12-27,2025-12-27,home,Sudurpashchim,services,informal,67,F,married,secondary,25420,707,1270845,10.2,48,property,0.154,0.2139,1221551.78,40245.02,current,0,0,266762.58,0.0,2021-Q4,0,0.0
L000824,B00035,2023-02-03,2024-02-03,SME,Koshi,services,informal,35,M,married,secondary,47790,772,528018,14.95,12,guarantee,0.0197,0.3798,519903.85,3894.24,current,0,0,52021.97,0.0,2023-Q1,0,0.0
L000825,B00219,2022-04-29,2025-04-29,micro,Lumbini,education,salaried,48,M,divorced,secondary,76537,616,39714,14.57,36,guarantee,0.4,0.4162,38175.17,6355.44,current,0,0,16004.9,0.0,2022-Q2,0,0.0
L000826,B00567,2025-06-20,2026-06-20,personal,Bagmati,manufacturing,informal,65,F,single,master,57848,579,131630,13.63,12,none,0.4,0.6941,133219.47,36984.83,current,0,0,94410.66,0.0,2025-Q2,0,0.0
L000827,B00054,2025-09-13,2027-09-13,SME,Madhesh,retail,business_owner,67,M,married,secondary,156833,620,421522,11.46,24,property,0.4,0.3165,443896.45,56205.98,current,0,0,128633.48,0.0,2025-Q3,0,0.0
L000828,B00315,2025-06-14,2030-06-14,personal,Koshi,wholesale,salaried,55,M,divorced,bachelor,79288,722,37964,19.39,60,guarantee,0.1933,0.5221,37819.76,3817.23,60_dpd,72,0,5020.6,0.0,2025-Q2,0,0.0
L000829,B00372,2025-11-01,2026-11-01,SME,Lumbini,retail,agriculture,53,M,married,master,44415,663,682516,14.54,12,property,0.4,0.2923,727459.26,85062.3,90_dpd,91,0,151683.51,0.0,2025-Q4,1,0.0
L000830,B01270,2024-06-03,2029-06-03,personal,Bagmati,education,self-employed,53,F,married,secondary,100421,603,113761,13.97,60,cash_deposit,0.4,0.4043,105744.34,17099.5,60_dpd,63,0,44808.19,0.0,2024-Q2,0,0.0
L000831,B01303,2024-03-10,2027-03-10,personal,Gandaki,services,business_owner,50,M,married,secondary,98719,749,102105,20.04,36,guarantee,0.0758,0.5057,110236.53,4225.83,current,0,0,81087.03,0.0,2024-Q1,0,0.0
L000832,B00082,2026-05-06,2028-05-06,SME,Karnali,manufacturing,self-employed,34,M,widowed,secondary,104223,605,1800000,13.51,24,cash_deposit,0.4,0.2844,1670169.22,190004.41,current,0,0,406414.06,0.0,2026-Q2,0,0.0
L000833,B00094,2026-06-07,2031-06-07,auto,Bagmati,retail,business_owner,61,M,widowed,secondary,68882,736,396496,14.44,60,vehicle,0.0689,0.4145,367056.83,10484.6,30_dpd,49,0,220719.83,0.0,2026-Q2,0,0.0
L000834,B00848,2026-06-12,2029-06-12,auto,Karnali,health,business_owner,58,F,married,master,171554,581,308797,14.35,36,guarantee,0.4,0.4633,328502.78,60878.67,current,0,0,92243.05,0.0,2026-Q2,0,0.0
L000835,B01597,2022-11-11,2027-11-11,personal,Karnali,education,agriculture,33,M,married,bachelor,21918,742,62189,13.27,60,none,0.0873,0.674,59819.45,3520.48,current,0,0,14147.55,0.0,2022-Q4,0,0.0
L000836,B01273,2022-11-05,2023-11-05,SME,Bagmati,retail,agriculture,63,M,single,primary,56881,761,408228,16.9,12,guarantee,0.0303,0.4149,422671.28,5305.69,60_dpd,68,0,106819.55,0.0,2022-Q4,0,0.0
L000837,B00262,2023-12-14,2026-12-14,auto,Sudurpashchim,services,salaried,59,M,single,secondary,111470,647,176824,9.23,36,cash_deposit,0.4,0.2531,179828.33,18203.62,current,0,0,162327.09,0.0,2023-Q4,0,0.0
L000838,B01681,2024-10-23,2029-10-23,personal,Koshi,retail,self-employed,43,M,married,master,107214,812,70381,15.74,60,guarantee,0.0297,0.4409,65601.3,858.33,30_dpd,34,0,59890.16,0.0,2024-Q4,0,0.0
L000839,B01478,2023-04-25,2025-04-25,personal,Madhesh,wholesale,salaried,67,M,married,secondary,63647,585,67337,16.01,24,cash_deposit,0.4,0.3512,63884.13,8974.07,current,0,0,40158.16,0.0,2023-Q2,0,0.0
L000840,B01541,2021-08-05,2023-08-05,home,Koshi,construction,self-employed,32,M,married,secondary,33708,639,1263102,12.0,24,guarantee,0.4,0.4583,1344431.96,246462.65,current,0,0,1237668.73,0.0,2021-Q3,0,0.0
L000841,B00704,2023-06-01,2024-06-01,auto,Sudurpashchim,agriculture,salaried,65,M,married,bachelor,53029,726,731336,12.41,12,guarantee,0.0923,0.3546,724341.68,23719.01,current,0,0,707847.78,0.0,2023-Q2,0,0.0
L000842,B00267,2022-02-14,2023-08-14,auto,Lumbini,health,informal,48,F,married,master,43963,834,190437,14.18,18,vehicle,0.005,0.5432,180959.81,491.52,current,0,0,172127.59,0.0,2022-Q1,0,0.0
L000843,B01051,2025-11-06,2028-11-06,auto,Sudurpashchim,retail,self-employed,46,M,married,secondary,126720,740,66747,10.05,36,vehicle,0.061,0.5012,62979.47,1925.64,60_dpd,73,0,62369.25,0.0,2025-Q4,0,0.0
L000844,B00579,2022-12-13,2024-12-13,personal,Karnali,agriculture,informal,69,M,married,secondary,32394,696,87876,20.43,24,none,0.2318,0.8207,91036.65,17316.5,current,0,0,68199.67,0.0,2022-Q4,0,0.0
L000845,B00223,2023-09-17,2027-09-17,auto,Lumbini,retail,informal,53,M,divorced,primary,46187,660,447845,12.91,48,guarantee,0.4,0.3431,424985.06,58333.22,60_dpd,86,0,280719.12,0.0,2023-Q3,0,0.0
L000846,B00148,2021-01-23,2023-01-23,home,Karnali,retail,salaried,35,M,single,bachelor,69423,789,1401696,10.04,24,property,0.0085,0.1742,1307013.93,1934.37,current,0,0,1074520.41,0.0,2021-Q1,0,0.0
L000847,B00602,2021-01-28,2023-01-28,home,Sudurpashchim,manufacturing,self-employed,68,M,married,master,74517,669,670892,13.67,24,property,0.3575,0.2865,702824.74,71978.28,60_dpd,65,0,444696.98,0.0,2021-Q1,0,0.0
L000848,B01773,2021-02-03,2024-02-03,SME,Sudurpashchim,construction,agriculture,51,M,single,bachelor,39681,694,550284,13.49,36,guarantee,0.2115,0.4463,537654.86,50744.76,60_dpd,61,0,349706.75,0.0,2021-Q1,0,0.0
L000849,B00375,2024-09-09,2027-09-09,SME,Koshi,retail,informal,43,M,married,bachelor,34892,710,766516,17.38,36,guarantee,0.2026,0.4024,743600.12,60629.51,current,0,0,276303.65,0.0,2024-Q3,0,0.0
L000850,B00759,2021-04-05,2026-04-05,SME,Gandaki,agriculture,informal,66,F,married,bachelor,56166,639,817048,12.33,60,property,0.4,0.2595,837778.32,86974.06,current,0,0,447572.72,0.0,2021-Q2,0,0.0
L000851,B00371,2026-04-06,2028-04-06,personal,Bagmati,retail,self-employed,55,F,married,secondary,48666,703,136230,15.81,24,guarantee,0.2003,0.5039,127545.19,12872.99,current,0,0,82040.58,0.0,2026-Q2,0,0.0
L000852,B00824,2023-11-13,2025-11-13,personal,Gandaki,services,informal,59,M,single,bachelor,62756,643,235955,16.13,24,none,0.4,0.7027,223925.74,62942.45,current,0,0,122090.1,0.0,2023-Q4,0,0.0
L000853,B00126,2025-04-11,2030-04-11,SME,Bagmati,retail,salaried,44,F,married,master,89356,637,499913,10.55,60,property,0.4,0.3168,477180.65,60472.08,closed,0,0,0.0,0.0,2025-Q2,0,0.0
L000854,B01475,2023-04-09,2024-04-09,SME,Koshi,education,agriculture,60,M,married,bachelor,36427,705,1157080,14.84,12,guarantee,0.162,0.4619,1222063.94,91442.67,current,0,0,1080477.65,0.0,2023-Q2,0,0.0
L000855,B01030,2023-11-28,2028-11-28,home,Sudurpashchim,health,informal,50,M,single,master,27750,638,550866,11.55,60,property,0.4,0.3119,546375.99,68166.33,60_dpd,80,0,298540.54,0.0,2023-Q4,0,0.0
L000856,B01436,2023-04-29,2027-04-29,personal,Sudurpashchim,services,salaried,54,M,married,primary,36000,652,75502,18.42,48,none,0.4,0.7424,77205.23,22926.99,current,0,0,31800.26,0.0,2023-Q2,0,0.0
L000857,B00450,2022-10-06,2024-04-06,SME,Gandaki,retail,agriculture,55,F,single,secondary,40301,641,380899,14.94,18,property,0.4,0.2673,376509.95,40259.34,60_dpd,71,0,181540.62,0.0,2022-Q4,0,0.0
L000858,B00114,2024-01-24,2026-01-24,auto,Lumbini,retail,salaried,62,M,single,bachelor,77563,740,270661,12.69,24,vehicle,0.061,0.3957,264025.01,6372.78,30_dpd,49,0,57379.95,0.0,2024-Q1,0,0.0
L000859,B00908,2021-09-26,2024-09-26,micro,Karnali,retail,salaried,21,M,married,bachelor,74416,706,28657,19.19,36,none,0.188,0.676,27135.8,3448.41,60_dpd,84,0,14218.25,0.0,2021-Q3,0,0.0
L000860,B00696,2021-07-08,2026-07-08,micro,Sudurpashchim,agriculture,salaried,33,F,married,secondary,58456,726,35096,15.66,60,none,0.1223,0.6596,36177.45,2919.45,60_dpd,77,0,10452.39,0.0,2021-Q3,0,0.0
L000861,B00669,2025-01-01,2028-01-01,home,Gandaki,manufacturing,salaried,27,M,married,secondary,42122,713,685401,10.96,36,property,0.1919,0.1422,653172.8,17817.88,90_dpd,111,0,164300.34,0.0,2025-Q1,1,0.0
L000862,B01611,2026-03-06,2031-03-06,home,Gandaki,agriculture,salaried,38,F,married,secondary,64588,685,551253,13.14,60,property,0.2589,0.3413,525425.44,46438.0,90_dpd,107,0,361722.92,0.0,2026-Q1,1,0.0
L000863,B00485,2025-10-28,2030-10-28,personal,Koshi,services,informal,36,M,married,secondary,73634,694,38307,13.53,60,none,0.2415,0.7836,40124.06,7591.63,current,0,0,18826.71,0.0,2025-Q4,0,0.0
L000864,B01097,2022-05-04,2026-05-04,auto,Bagmati,services,agriculture,60,M,married,secondary,61767,591,212082,7.97,48,cash_deposit,0.4,0.2551,202410.53,20657.71,current,0,0,140927.94,0.0,2022-Q2,0,0.0
